date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:21:19	176557/176557	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202026%2015:21:03%20GMT	http://127.0.0.1/newswave/product/beanie-with-logo/?add-to-cart=1106	/home/moon/websites/wavepress-static/127.0.0.1/newswave/product/beanie-with-logo/indexb272.html	(from http://127.0.0.1/newswave/product/beanie-with-logo/)
16:21:19	0/-1	---M--	301	error ('')			http://2.gravatar.com/avatar/88261f599d6712ef23a72d9ba4e14020?s=60&d=mm&r=g	/home/moon/websites/wavepress-static/2.gravatar.com/avatar/88261f599d6712ef23a72d9ba4e14020.147c50c.delayed	(from http://127.0.0.1/newswave/product/belt/)
16:21:20	176021/176021	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202026%2015:21:04%20GMT	http://127.0.0.1/newswave/product/beanie-with-logo/?add-to-cart=1104	/home/moon/websites/wavepress-static/127.0.0.1/newswave/product/beanie-with-logo/index72a9.html	(from http://127.0.0.1/newswave/product/beanie-with-logo/)
16:21:20	0/-1	---M--	301	error ('')			http://2.gravatar.com/avatar/88261f599d6712ef23a72d9ba4e14020?s=60&d=mm&r=g	/home/moon/websites/wavepress-static/2.gravatar.com/avatar/88261f599d6712ef23a72d9ba4e14020.148c50c.delayed	(from http://127.0.0.1/newswave/product/belt/)
16:21:21	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2002%20Apr%202026%2015:21:20%20GMT	http://127.0.0.1/newswave/card/?remove_item=4da04049a062f5adfe81b67dd755cecc&_wpnonce=5f914e2890	/home/moon/websites/wavepress-static/127.0.0.1/newswave/card/index947b.html	(from http://127.0.0.1/newswave/product/sunglasses/?add-to-cart=1104)
16:21:21	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2002%20Apr%202026%2015:21:19%20GMT	http://127.0.0.1/newswave/card/?remove_item=36a16a2505369e0c922b6ea7a23a56d2&_wpnonce=5f914e2890	/home/moon/websites/wavepress-static/127.0.0.1/newswave/card/index8cc9.html	(from http://127.0.0.1/newswave/product/sunglasses/?add-to-cart=1081)
16:21:21	177243/177243	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202026%2015:21:08%20GMT	http://127.0.0.1/newswave/product/beanie-with-logo/?add-to-cart=1105	/home/moon/websites/wavepress-static/127.0.0.1/newswave/product/beanie-with-logo/index5cbb.html	(from http://127.0.0.1/newswave/product/beanie-with-logo/)
16:21:21	176020/176020	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202026%2015:21:07%20GMT	http://127.0.0.1/newswave/product/beanie-with-logo/?add-to-cart=1107	/home/moon/websites/wavepress-static/127.0.0.1/newswave/product/beanie-with-logo/indexb5aa.html	(from http://127.0.0.1/newswave/product/beanie-with-logo/)
16:21:22	0/-1	---M--	500	error ('')			http://127.0.0.1/newswave/product/belt/<br%20/><b>Deprecated</b>:%20%20ltrim():%20Passing%20null%20to%20parameter	/home/moon/websites/wavepress-static/127.0.0.1/newswave/product/belt/_br/__b_Deprecated_/b__%20%20ltrim()_%20Passing%20null%20to%20parameter.html	(from http://127.0.0.1/newswave/)
16:21:22	1660/1660	---M--	200	added ('OK')	application/rss+xml	etag:%227ef16c2726adc3d706ed7c7a44cb1e21%22	http://127.0.0.1/newswave/product/belt/feed/	/home/moon/websites/wavepress-static/127.0.0.1/newswave/product/belt/feed/index.html	(from http://127.0.0.1/newswave/product/belt/)
16:21:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2002%20Apr%202026%2015:21:22%20GMT	http://127.0.0.1/newswave/?p=1105	/home/moon/websites/wavepress-static/127.0.0.1/newswave/index26b0.html	(from http://127.0.0.1/newswave/product/belt/)
16:21:24	0/-1	---M--	301	error ('')			http://2.gravatar.com/avatar/88261f599d6712ef23a72d9ba4e14020?s=60&d=mm&r=g	/home/moon/websites/wavepress-static/2.gravatar.com/avatar/88261f599d6712ef23a72d9ba4e14020.149c50c.delayed	(from http://127.0.0.1/newswave/product/beanie/?add-to-cart=1105)
16:21:31	62324/62324	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2002%20Apr%202026%2015:21:21%20GMT	http://127.0.0.1/newswave/product/cap/?add-to-cart=1107	/home/moon/websites/wavepress-static/127.0.0.1/newswave/product/cap/indexb5aa.html	(from http://127.0.0.1/newswave/product/cap/)
16:21:31	0/-1	---M--	301	error ('')			http://2.gravatar.com/avatar/88261f599d6712ef23a72d9ba4e14020?s=60&d=mm&r=g	/home/moon/websites/wavepress-static/2.gravatar.com/avatar/88261f599d6712ef23a72d9ba4e14020.14ac50c.delayed	(from http://127.0.0.1/newswave/product/beanie/?add-to-cart=1105)
16:21:33	175508/175508	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202026%2015:21:22%20GMT	http://127.0.0.1/newswave/product/belt/?add-to-cart=1106	/home/moon/websites/wavepress-static/127.0.0.1/newswave/product/belt/indexb272.html	(from http://127.0.0.1/newswave/product/belt/)
16:21:33	0/-1	---M--	301	error ('')			http://2.gravatar.com/avatar/88261f599d6712ef23a72d9ba4e14020?s=60&d=mm&r=g	/home/moon/websites/wavepress-static/2.gravatar.com/avatar/88261f599d6712ef23a72d9ba4e14020.14bc50c.delayed	(from http://127.0.0.1/newswave/product/beanie/?add-to-cart=1081)
16:21:33	0/-1	---M--	301	error ('')			http://2.gravatar.com/avatar/88261f599d6712ef23a72d9ba4e14020?s=60&d=mm&r=g	/home/moon/websites/wavepress-static/2.gravatar.com/avatar/88261f599d6712ef23a72d9ba4e14020.14cc50c.delayed	(from http://127.0.0.1/newswave/product/beanie/?add-to-cart=1081)
16:21:33	0/-1	---M--	301	error ('')			http://2.gravatar.com/avatar/88261f599d6712ef23a72d9ba4e14020?s=60&d=mm&r=g	/home/moon/websites/wavepress-static/2.gravatar.com/avatar/88261f599d6712ef23a72d9ba4e14020.14dc50c.delayed	(from http://127.0.0.1/newswave/product/beanie/?add-to-cart=1106)
16:21:35	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2002%20Apr%202026%2015:21:33%20GMT	http://127.0.0.1/newswave/card/?remove_item=c9f95a0a5af052bffce5c89917335f67&_wpnonce=5f914e2890	/home/moon/websites/wavepress-static/127.0.0.1/newswave/card/index1c28.html	(from http://127.0.0.1/newswave/product/beanie/?add-to-cart=1106)
16:21:35	0/-1	---M--	301	error ('')			http://2.gravatar.com/avatar/88261f599d6712ef23a72d9ba4e14020?s=60&d=mm&r=g	/home/moon/websites/wavepress-static/2.gravatar.com/avatar/88261f599d6712ef23a72d9ba4e14020.14ec50c.delayed	(from http://127.0.0.1/newswave/product/beanie/?add-to-cart=1106)
16:21:35	0/-1	---M--	301	error ('')			http://2.gravatar.com/avatar/88261f599d6712ef23a72d9ba4e14020?s=60&d=mm&r=g	/home/moon/websites/wavepress-static/2.gravatar.com/avatar/88261f599d6712ef23a72d9ba4e14020.14fc50c.delayed	(from http://127.0.0.1/newswave/product/beanie/?add-to-cart=1107)
16:21:35	175612/175612	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202026%2015:21:23%20GMT	http://127.0.0.1/newswave/product/belt/?add-to-cart=1104	/home/moon/websites/wavepress-static/127.0.0.1/newswave/product/belt/index72a9.html	(from http://127.0.0.1/newswave/product/belt/)
16:21:35	174433/174433	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202026%2015:21:24%20GMT	http://127.0.0.1/newswave/product/belt/?add-to-cart=1107	/home/moon/websites/wavepress-static/127.0.0.1/newswave/product/belt/indexb5aa.html	(from http://127.0.0.1/newswave/product/belt/)
16:21:36	0/-1	---M--	301	error ('')			http://2.gravatar.com/avatar/88261f599d6712ef23a72d9ba4e14020?s=60&d=mm&r=g	/home/moon/websites/wavepress-static/2.gravatar.com/avatar/88261f599d6712ef23a72d9ba4e14020.150c50c.delayed	(from http://127.0.0.1/newswave/product/beanie/?add-to-cart=1107)
16:21:37	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2002%20Apr%202026%2015:21:35%20GMT	http://127.0.0.1/newswave/card/?remove_item=e58cc5ca94270acaceed13bc82dfedf7&_wpnonce=5f914e2890	/home/moon/websites/wavepress-static/127.0.0.1/newswave/card/indexc2d6.html	(from http://127.0.0.1/newswave/product/beanie/?add-to-cart=1107)
16:21:39	791/791	---M--	200	added ('OK')	application/rss+xml	etag:%227ef16c2726adc3d706ed7c7a44cb1e21%22	http://127.0.0.1/newswave/odio-sit-at-eu-vel-consectetur/feed/	/home/moon/websites/wavepress-static/127.0.0.1/newswave/odio-sit-at-eu-vel-consectetur/feed/index.html	(from http://127.0.0.1/newswave/odio-sit-at-eu-vel-consectetur/)
16:21:43	176947/176947	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202026%2015:21:31%20GMT	http://127.0.0.1/newswave/product/belt/?add-to-cart=1081	/home/moon/websites/wavepress-static/127.0.0.1/newswave/product/belt/index6af0.html	(from http://127.0.0.1/newswave/product/belt/)
16:21:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2002%20Apr%202026%2015:21:39%20GMT	http://127.0.0.1/newswave/?p=1802	/home/moon/websites/wavepress-static/127.0.0.1/newswave/indexe467.html	(from http://127.0.0.1/newswave/odio-sit-at-eu-vel-consectetur/)
16:21:45	159082/159082	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Apr%202026%2015:21:36%20GMT	http://127.0.0.1/newswave/odio-sit-at-eu-vel-consectetur/_wp_link_placeholder	/home/moon/websites/wavepress-static/127.0.0.1/newswave/odio-sit-at-eu-vel-consectetur/_wp_link_placeholder.151.delayed	(from http://127.0.0.1/newswave/odio-sit-at-eu-vel-consectetur/)
16:21:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2002%20Apr%202026%2015:21:46%20GMT	http://127.0.0.1/newswave/?p=814	/home/moon/websites/wavepress-static/127.0.0.1/newswave/index3eda.html	(from http://127.0.0.1/newswave/suspendisse-tristique-dui-lectus-at-ultricies-mi-rutrum-quis/)
16:21:47	872/872	---M--	200	added ('OK')	application/rss+xml	etag:%227ef16c2726adc3d706ed7c7a44cb1e21%22	http://127.0.0.1/newswave/suspendisse-tristique-dui-lectus-at-ultricies-mi-rutrum-quis/feed/	/home/moon/websites/wavepress-static/127.0.0.1/newswave/suspendisse-tristique-dui-lectus-at-ultricies-mi-rutrum-quis/feed/index.html	(from http://127.0.0.1/newswave/suspendisse-tristique-dui-lectus-at-ultricies-mi-rutrum-quis/)
16:21:49	223427/223427	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202026%2015:21:36%20GMT	http://127.0.0.1/newswave/phasellus-auctor-vestibulum-mauris/	/home/moon/websites/wavepress-static/127.0.0.1/newswave/phasellus-auctor-vestibulum-mauris/index.html	(from http://127.0.0.1/newswave/category/tech/)
16:21:52	58878/58878	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2002%20Apr%202026%2015:21:45%20GMT	http://127.0.0.1/newswave/suspendisse-tristique-dui-lectus-at-ultricies-mi-rutrum-quis/_wp_link_placeholder	/home/moon/websites/wavepress-static/127.0.0.1/newswave/suspendisse-tristique-dui-lectus-at-ultricies-mi-rutrum-quis/_wp_link_placeholder.152.delayed	(from http://127.0.0.1/newswave/suspendisse-tristique-dui-lectus-at-ultricies-mi-rutrum-quis/)
16:21:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2002%20Apr%202026%2015:21:53%20GMT	http://127.0.0.1/newswave/?p=807	/home/moon/websites/wavepress-static/127.0.0.1/newswave/index0d13.html	(from http://127.0.0.1/newswave/nunc-ullamcorper-nunc-quam-vel-venenatis-orci-vehicula/)
16:21:53	866/866	---M--	200	added ('OK')	application/rss+xml	etag:%227ef16c2726adc3d706ed7c7a44cb1e21%22	http://127.0.0.1/newswave/nunc-ullamcorper-nunc-quam-vel-venenatis-orci-vehicula/feed/	/home/moon/websites/wavepress-static/127.0.0.1/newswave/nunc-ullamcorper-nunc-quam-vel-venenatis-orci-vehicula/feed/index.html	(from http://127.0.0.1/newswave/nunc-ullamcorper-nunc-quam-vel-venenatis-orci-vehicula/)
16:21:57	159106/159106	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Apr%202026%2015:21:52%20GMT	http://127.0.0.1/newswave/nunc-ullamcorper-nunc-quam-vel-venenatis-orci-vehicula/_wp_link_placeholder	/home/moon/websites/wavepress-static/127.0.0.1/newswave/nunc-ullamcorper-nunc-quam-vel-venenatis-orci-vehicula/_wp_link_placeholder.153.delayed	(from http://127.0.0.1/newswave/nunc-ullamcorper-nunc-quam-vel-venenatis-orci-vehicula/)
16:22:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2002%20Apr%202026%2015:21:58%20GMT	http://127.0.0.1/newswave/?p=1603	/home/moon/websites/wavepress-static/127.0.0.1/newswave/index630b.html	(from http://127.0.0.1/newswave/habitant-tellus-aliquam-nec-proin-tempor-ut-tristique-enim-quis-suscipit-dui/)
16:22:01	929/929	---M--	200	added ('OK')	application/rss+xml	etag:%227ef16c2726adc3d706ed7c7a44cb1e21%22	http://127.0.0.1/newswave/habitant-tellus-aliquam-nec-proin-tempor-ut-tristique-enim-quis-suscipit-dui/feed/	/home/moon/websites/wavepress-static/127.0.0.1/newswave/habitant-tellus-aliquam-nec-proin-tempor-ut-tristique-enim-quis-suscipit-dui/feed/index.html	(from http://127.0.0.1/newswave/habitant-tellus-aliquam-nec-proin-tempor-ut-tristique-enim-quis-suscipit-dui/)
16:22:01	159128/159128	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Apr%202026%2015:21:57%20GMT	http://127.0.0.1/newswave/habitant-tellus-aliquam-nec-proin-tempor-ut-tristique-enim-quis-suscipit-dui/_wp_link_placeholder	/home/moon/websites/wavepress-static/127.0.0.1/newswave/habitant-tellus-aliquam-nec-proin-tempor-ut-tristique-enim-quis-suscipit-dui/_wp_link_placeholder	(from http://127.0.0.1/newswave/habitant-tellus-aliquam-nec-proin-tempor-ut-tristique-enim-quis-suscipit-dui/)
16:22:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2002%20Apr%202026%2015:22:01%20GMT	http://127.0.0.1/newswave/?p=1601	/home/moon/websites/wavepress-static/127.0.0.1/newswave/index0bc9.html	(from http://127.0.0.1/newswave/non-commodo-vestibulum-nisl-velit-justo-in-nec-dignissim-pharetra/)
16:22:02	800/800	---M--	200	added ('OK')	application/rss+xml	etag:%227ef16c2726adc3d706ed7c7a44cb1e21%22	http://127.0.0.1/newswave/elementum-mi-aliquam-congue-ut-id/feed/	/home/moon/websites/wavepress-static/127.0.0.1/newswave/elementum-mi-aliquam-congue-ut-id/feed/index.html	(from http://127.0.0.1/newswave/elementum-mi-aliquam-congue-ut-id/)
16:22:02	896/896	---M--	200	added ('OK')	application/rss+xml	etag:%227ef16c2726adc3d706ed7c7a44cb1e21%22	http://127.0.0.1/newswave/non-commodo-vestibulum-nisl-velit-justo-in-nec-dignissim-pharetra/feed/	/home/moon/websites/wavepress-static/127.0.0.1/newswave/non-commodo-vestibulum-nisl-velit-justo-in-nec-dignissim-pharetra/feed/index.html	(from http://127.0.0.1/newswave/non-commodo-vestibulum-nisl-velit-justo-in-nec-dignissim-pharetra/)
16:22:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2002%20Apr%202026%2015:22:02%20GMT	http://127.0.0.1/newswave/?p=1597	/home/moon/websites/wavepress-static/127.0.0.1/newswave/index6100.html	(from http://127.0.0.1/newswave/elementum-mi-aliquam-congue-ut-id/)
16:22:04	854/854	---M--	200	added ('OK')	application/rss+xml	etag:%227ef16c2726adc3d706ed7c7a44cb1e21%22	http://127.0.0.1/newswave/aliquam-cras-mollis-proin-placerat-ornare-porttitor/feed/	/home/moon/websites/wavepress-static/127.0.0.1/newswave/aliquam-cras-mollis-proin-placerat-ornare-porttitor/feed/index.html	(from http://127.0.0.1/newswave/aliquam-cras-mollis-proin-placerat-ornare-porttitor/)
16:22:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2002%20Apr%202026%2015:22:04%20GMT	http://127.0.0.1/newswave/?p=1614	/home/moon/websites/wavepress-static/127.0.0.1/newswave/index7c58.html	(from http://127.0.0.1/newswave/aliquam-cras-mollis-proin-placerat-ornare-porttitor/)
16:22:09	159103/159103	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Apr%202026%2015:22:02%20GMT	http://127.0.0.1/newswave/aliquam-cras-mollis-proin-placerat-ornare-porttitor/_wp_link_placeholder	/home/moon/websites/wavepress-static/127.0.0.1/newswave/aliquam-cras-mollis-proin-placerat-ornare-porttitor/_wp_link_placeholder	(from http://127.0.0.1/newswave/aliquam-cras-mollis-proin-placerat-ornare-porttitor/)
16:22:09	0/-1	---M--	301	error ('')			http://0.gravatar.com/avatar/08ae7688c9a1405c7d469bc9e709f429?s=128&d=mm&r=g	/home/moon/websites/wavepress-static/0.gravatar.com/avatar/08ae7688c9a1405c7d469bc9e709f429.1563723.delayed	(from http://127.0.0.1/newswave/sed-dapibus-eros-sed-efficitur-suscipit-turpis-purus/?replytocom=14)
16:22:09	0/-1	---M--	301	error ('')			http://0.gravatar.com/avatar/08ae7688c9a1405c7d469bc9e709f429?s=128&d=mm&r=g	/home/moon/websites/wavepress-static/0.gravatar.com/avatar/08ae7688c9a1405c7d469bc9e709f429.1573723.delayed	(from http://127.0.0.1/newswave/sed-dapibus-eros-sed-efficitur-suscipit-turpis-purus/?replytocom=14)
16:22:09	0/-1	---M--	301	error ('')			http://0.gravatar.com/avatar/08ae7688c9a1405c7d469bc9e709f429?s=128&d=mm&r=g	/home/moon/websites/wavepress-static/0.gravatar.com/avatar/08ae7688c9a1405c7d469bc9e709f429.1583723.delayed	(from http://127.0.0.1/newswave/sed-dapibus-eros-sed-efficitur-suscipit-turpis-purus/?replytocom=15)
16:22:09	0/-1	---M--	301	error ('')			http://0.gravatar.com/avatar/08ae7688c9a1405c7d469bc9e709f429?s=128&d=mm&r=g	/home/moon/websites/wavepress-static/0.gravatar.com/avatar/08ae7688c9a1405c7d469bc9e709f429.1593723.delayed	(from http://127.0.0.1/newswave/sed-dapibus-eros-sed-efficitur-suscipit-turpis-purus/?replytocom=15)
16:22:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2002%20Apr%202026%2015:22:09%20GMT	http://127.0.0.1/newswave/?p=135	/home/moon/websites/wavepress-static/127.0.0.1/newswave/index86fa.html	(from http://127.0.0.1/newswave/purus-pellentesque-pellentesque-vulputate-aug/)
16:22:11	837/837	---M--	200	added ('OK')	application/rss+xml	etag:%227ef16c2726adc3d706ed7c7a44cb1e21%22	http://127.0.0.1/newswave/purus-pellentesque-pellentesque-vulputate-aug/feed/	/home/moon/websites/wavepress-static/127.0.0.1/newswave/purus-pellentesque-pellentesque-vulputate-aug/feed/index.html	(from http://127.0.0.1/newswave/purus-pellentesque-pellentesque-vulputate-aug/)
16:22:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2002%20Apr%202026%2015:22:12%20GMT	http://127.0.0.1/newswave/?p=153	/home/moon/websites/wavepress-static/127.0.0.1/newswave/indexd7d8.html	(from http://127.0.0.1/newswave/sed-finibus-felis-morbi-sed-dui-vehicula/)
16:22:15	822/822	---M--	200	added ('OK')	application/rss+xml	etag:%227ef16c2726adc3d706ed7c7a44cb1e21%22	http://127.0.0.1/newswave/sed-finibus-felis-morbi-sed-dui-vehicula/feed/	/home/moon/websites/wavepress-static/127.0.0.1/newswave/sed-finibus-felis-morbi-sed-dui-vehicula/feed/index.html	(from http://127.0.0.1/newswave/sed-finibus-felis-morbi-sed-dui-vehicula/)
16:22:15	159092/159092	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Apr%202026%2015:22:09%20GMT	http://127.0.0.1/newswave/sed-finibus-felis-morbi-sed-dui-vehicula/_wp_link_placeholder	/home/moon/websites/wavepress-static/127.0.0.1/newswave/sed-finibus-felis-morbi-sed-dui-vehicula/_wp_link_placeholder.15a.delayed	(from http://127.0.0.1/newswave/sed-finibus-felis-morbi-sed-dui-vehicula/)
16:22:17	827/827	---M--	200	added ('OK')	application/rss+xml	etag:%227ef16c2726adc3d706ed7c7a44cb1e21%22	http://127.0.0.1/newswave/diam-massa-ornare-eget-augue-interdum-quis/feed/	/home/moon/websites/wavepress-static/127.0.0.1/newswave/diam-massa-ornare-eget-augue-interdum-quis/feed/index.html	(from http://127.0.0.1/newswave/diam-massa-ornare-eget-augue-interdum-quis/)
16:22:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2002%20Apr%202026%2015:22:17%20GMT	http://127.0.0.1/newswave/?p=1618	/home/moon/websites/wavepress-static/127.0.0.1/newswave/index9646.html	(from http://127.0.0.1/newswave/diam-massa-ornare-eget-augue-interdum-quis/)
16:22:21	159094/159094	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Apr%202026%2015:22:15%20GMT	http://127.0.0.1/newswave/diam-massa-ornare-eget-augue-interdum-quis/_wp_link_placeholder	/home/moon/websites/wavepress-static/127.0.0.1/newswave/diam-massa-ornare-eget-augue-interdum-quis/_wp_link_placeholder	(from http://127.0.0.1/newswave/diam-massa-ornare-eget-augue-interdum-quis/)
16:22:21	232425/232425	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202026%2015:22:01%20GMT	http://127.0.0.1/newswave/mollis-sit-enim-fermentum-cum-purus-quis-scelerisque-ac/	/home/moon/websites/wavepress-static/127.0.0.1/newswave/mollis-sit-enim-fermentum-cum-purus-quis-scelerisque-ac/index.html	(from http://127.0.0.1/newswave/author/admin/)
16:22:23	888/888	---M--	200	added ('OK')	application/rss+xml	etag:%227ef16c2726adc3d706ed7c7a44cb1e21%22	http://127.0.0.1/newswave/curabitur-consequat-rhoncus-neque-non-auctor-ut-ac-felis-risus/feed/	/home/moon/websites/wavepress-static/127.0.0.1/newswave/curabitur-consequat-rhoncus-neque-non-auctor-ut-ac-felis-risus/feed/index.html	(from http://127.0.0.1/newswave/curabitur-consequat-rhoncus-neque-non-auctor-ut-ac-felis-risus/)
16:22:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2002%20Apr%202026%2015:22:23%20GMT	http://127.0.0.1/newswave/?p=834	/home/moon/websites/wavepress-static/127.0.0.1/newswave/indexe9c6.html	(from http://127.0.0.1/newswave/curabitur-consequat-rhoncus-neque-non-auctor-ut-ac-felis-risus/)
16:22:27	159114/159114	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Apr%202026%2015:22:21%20GMT	http://127.0.0.1/newswave/curabitur-consequat-rhoncus-neque-non-auctor-ut-ac-felis-risus/_wp_link_placeholder	/home/moon/websites/wavepress-static/127.0.0.1/newswave/curabitur-consequat-rhoncus-neque-non-auctor-ut-ac-felis-risus/_wp_link_placeholder.15c.delayed	(from http://127.0.0.1/newswave/curabitur-consequat-rhoncus-neque-non-auctor-ut-ac-felis-risus/)
16:22:27	0/-1	---M--	301	error ('')			http://0.gravatar.com/avatar/08ae7688c9a1405c7d469bc9e709f429?s=128&d=mm&r=g	/home/moon/websites/wavepress-static/0.gravatar.com/avatar/08ae7688c9a1405c7d469bc9e709f429.15d3723.delayed	(from http://127.0.0.1/newswave/duis-finibus-congue-est-et-porttitor-purus-mattis-id/?replytocom=8)
16:22:27	0/-1	---M--	301	error ('')			http://0.gravatar.com/avatar/08ae7688c9a1405c7d469bc9e709f429?s=128&d=mm&r=g	/home/moon/websites/wavepress-static/0.gravatar.com/avatar/08ae7688c9a1405c7d469bc9e709f429.15e3723.delayed	(from http://127.0.0.1/newswave/duis-finibus-congue-est-et-porttitor-purus-mattis-id/?replytocom=8)
16:22:27	0/-1	---M--	301	error ('')			http://0.gravatar.com/avatar/08ae7688c9a1405c7d469bc9e709f429?s=128&d=mm&r=g	/home/moon/websites/wavepress-static/0.gravatar.com/avatar/08ae7688c9a1405c7d469bc9e709f429.15f3723.delayed	(from http://127.0.0.1/newswave/duis-finibus-congue-est-et-porttitor-purus-mattis-id/?replytocom=8)
16:22:27	0/-1	---M--	301	error ('')			http://0.gravatar.com/avatar/08ae7688c9a1405c7d469bc9e709f429?s=128&d=mm&r=g	/home/moon/websites/wavepress-static/0.gravatar.com/avatar/08ae7688c9a1405c7d469bc9e709f429.1603723.delayed	(from http://127.0.0.1/newswave/duis-finibus-congue-est-et-porttitor-purus-mattis-id/?replytocom=8)
16:22:27	0/-1	---M--	301	error ('')			http://0.gravatar.com/avatar/08ae7688c9a1405c7d469bc9e709f429?s=128&d=mm&r=g	/home/moon/websites/wavepress-static/0.gravatar.com/avatar/08ae7688c9a1405c7d469bc9e709f429.1613723.delayed	(from http://127.0.0.1/newswave/duis-finibus-congue-est-et-porttitor-purus-mattis-id/?replytocom=8)
16:22:27	0/-1	---M--	301	error ('')			http://0.gravatar.com/avatar/08ae7688c9a1405c7d469bc9e709f429?s=128&d=mm&r=g	/home/moon/websites/wavepress-static/0.gravatar.com/avatar/08ae7688c9a1405c7d469bc9e709f429.1623723.delayed	(from http://127.0.0.1/newswave/duis-finibus-congue-est-et-porttitor-purus-mattis-id/?replytocom=8)
16:22:27	0/-1	---M--	301	error ('')			http://0.gravatar.com/avatar/08ae7688c9a1405c7d469bc9e709f429?s=128&d=mm&r=g	/home/moon/websites/wavepress-static/0.gravatar.com/avatar/08ae7688c9a1405c7d469bc9e709f429.1633723.delayed	(from http://127.0.0.1/newswave/duis-finibus-congue-est-et-porttitor-purus-mattis-id/?replytocom=10)
16:22:27	0/-1	---M--	301	error ('')			http://0.gravatar.com/avatar/08ae7688c9a1405c7d469bc9e709f429?s=128&d=mm&r=g	/home/moon/websites/wavepress-static/0.gravatar.com/avatar/08ae7688c9a1405c7d469bc9e709f429.1643723.delayed	(from http://127.0.0.1/newswave/duis-finibus-congue-est-et-porttitor-purus-mattis-id/?replytocom=10)
16:22:27	0/-1	---M--	301	error ('')			http://0.gravatar.com/avatar/08ae7688c9a1405c7d469bc9e709f429?s=128&d=mm&r=g	/home/moon/websites/wavepress-static/0.gravatar.com/avatar/08ae7688c9a1405c7d469bc9e709f429.1653723.delayed	(from http://127.0.0.1/newswave/duis-finibus-congue-est-et-porttitor-purus-mattis-id/?replytocom=10)
16:22:27	0/-1	---M--	301	error ('')			http://0.gravatar.com/avatar/08ae7688c9a1405c7d469bc9e709f429?s=128&d=mm&r=g	/home/moon/websites/wavepress-static/0.gravatar.com/avatar/08ae7688c9a1405c7d469bc9e709f429.1663723.delayed	(from http://127.0.0.1/newswave/duis-finibus-congue-est-et-porttitor-purus-mattis-id/?replytocom=10)
16:22:27	0/-1	---M--	301	error ('')			http://0.gravatar.com/avatar/08ae7688c9a1405c7d469bc9e709f429?s=128&d=mm&r=g	/home/moon/websites/wavepress-static/0.gravatar.com/avatar/08ae7688c9a1405c7d469bc9e709f429.1673723.delayed	(from http://127.0.0.1/newswave/duis-finibus-congue-est-et-porttitor-purus-mattis-id/?replytocom=10)
16:22:27	0/-1	---M--	301	error ('')			http://0.gravatar.com/avatar/08ae7688c9a1405c7d469bc9e709f429?s=128&d=mm&r=g	/home/moon/websites/wavepress-static/0.gravatar.com/avatar/08ae7688c9a1405c7d469bc9e709f429.1683723.delayed	(from http://127.0.0.1/newswave/duis-finibus-congue-est-et-porttitor-purus-mattis-id/?replytocom=10)
